laptop id,title,old price,current price,Операционная система,Процессор,Интегрированная в процессор графика,"Объем оперативной памяти, ГБ",Жесткий диск,Твердотельный накопитель,"Диагональ экрана, дюйм",Разрешение экрана,"Вес, кг",image link,Внимание,Модель процессора,"Частота процессора, ГГц",Конфигурация оперативной памяти,Модель дискретной видеокарты,USB Type-C Power Delivery,Вес
172084,ASUS ExpertBook B1 B1502CBA,,,Отсутствует,Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/408/iai90jsqx6mer38mw6cl98jbaenveml3/172084x1.jpg,Не забудьте купитьоперационную систему,1235U,1.3,8 ГБ (распаяно на плате),,Да,
172085,ASUS ExpertBook B1 B1502CBA,379 990 ₸,359 990 ₸,Windows 11 Pro (x64),Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/c3a/vvz1w6arpdcv4p0igt9aucciyvnh1i44/172085x1.jpg,,1235U,1.3,8 ГБ (распаяно на плате),,Да,
172089,ASUS ExpertBook B1 B1502CBA,,,Windows 11 Pro (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/5bc/ky8rw4pt9zcv483fpdtr6rkfir6er3lk/172089x1.jpg,,1215U,1.2,8 ГБ (распаяно на плате),,Да,
172090,ASUS ExpertBook B1 B1502CBA,245 990 ₸,231 200 ₸,Отсутствует,Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/e2c/25rc6zo11bhxol9nvkmlb037kdto02xs/172090x1.jpg,Не забудьте купитьоперационную систему,1215U,1.2,8 ГБ (распаяно на плате),,Да,
172083,ASUS ExpertBook B1 B1502CBA,,,Отсутствует,Intel Core i3,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/d10/k1ucmtdoh531kv96k5ju57p4eegj8qup/172083x1.jpg,Не забудьте купитьоперационную систему,1215U,1.2,8 ГБ (распаяно на плате),,Да,
172086,ASUS ExpertBook B1 B1502CBA,,,Windows 11 Pro (x64),Intel Core i7,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/1fa/sml646hrq57sgeg9ai8jj3vu1l6t9ne1/172086x1.JPG,,1255U,1.7,8 ГБ (распаяно на плате),,Да,
172110,ASUS ExpertBook B1 B1502CBA,,,Windows 11 Pro (x64),Intel Core i7,Intel Iris Xe Graphics,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/b90/vhg5om43o8dvn9zevn26iqmt2glq7t6b/172110x1.JPG,,1255U,1.7,16 ГБ (распаяно на плате),,Да,
172087,ASUS ExpertBook B1 B1500CBA,355 990 ₸,334 600 ₸,Отсутствует,Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/a00/uig217kuirz1nxlrn4lm7lom2bhs6nu5/172087x1.jpg,Не забудьте купитьоперационную систему,1235U,1.3,8 ГБ (распаяно на плате),,Да,
172082,ASUS ExpertBook B1 B1500CBA,399 990 ₸,377 990 ₸,Windows 11 Pro (x64),Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/ec7/hpuq4odx34ogvk5llrv078757wb969jp/172082x1.jpg,,1235U,1.3,8 ГБ (распаяно на плате),,Да,
172145,ASUS ExpertBook B1 B1500CBA,276 990 ₸,259 990 ₸,Отсутствует,Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/02f/enekloo7ii20j75pvrlfvjbwawhxkrlm/172145x1.jpg,Не забудьте купитьоперационную систему,1215U,1.2,8 ГБ (распаяно на плате),,Да,
172146,ASUS ExpertBook B1 B1500CBA,349 990 ₸,332 590 ₸,Windows 11 Pro (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/aa0/b2jhopjcs3af33aydrw4soplnmmqa9l8/172146x1.jpg,,1215U,1.2,8 ГБ (распаяно на плате),,Да,
164475+FHGZXR3,DELL Vostro 3525 (210-BDRB),499 900 ₸,449 990 ₸,Windows 11 Pro (x64),AMD Ryzen 5,AMD Radeon Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/76e/1jouqf33ef1i2bjkv4e1amkhkhv2po6m/164475_01dd.jpg,,5625U,2.3,1 х 8 ГБ,,Нет,
166141,HP ProBook 450 G9,,,Windows 11 Pro (x64),Intel Core i5,Intel Iris Xe Graphics,16,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/373/j3hjl6r81so1azz7iiwsw8d5raanw7jf/166141x1.jpg,,1235U,1.3,1 х 16 ГБ,,Да,
171877,Apple MacBook Air A2941 с дисплеем Retina Liquid,799 990 ₸,794 990 ₸,Mac OS Ventura,Apple M2,10 Core GPU,8,HDD нет,256 ГБ SSD,15.3,2880 x 1864,1.5,//static.shop.kz/upload/iblock/41e/icdyhxq3mdh196baqwntk7uhsg26ok32/171877x1.jpg,,,,,,,
171874,Apple MacBook Air A2941 с дисплеем Retina Liquid,799 990 ₸,794 990 ₸,Mac OS Ventura,Apple M2,10 Core GPU,8,HDD нет,256 ГБ SSD,15.3,2880 x 1864,1.5,//static.shop.kz/upload/iblock/ea6/dx4tenr1ixmet74j2zuiufh01kjmq1en/171874x1.jpg,,,,,,,
171873,Apple MacBook Air A2941 с дисплеем Retina Liquid,799 990 ₸,794 990 ₸,Mac OS Ventura,Apple M2,10 Core GPU,8,HDD нет,256 ГБ SSD,15.3,2880 x 1864,1.5,//static.shop.kz/upload/iblock/ad9/37ozcs7fspjlfprs1d70g4ke2k6egdrr/171873x1.jpg,,,,,,,
171876,Apple MacBook Air A2941 с дисплеем Retina Liquid,919 990 ₸,899 990 ₸,Mac OS Ventura,Apple M2,10 Core GPU,8,HDD нет,512 ГБ SSD,15.3,2880 x 1864,1.5,//static.shop.kz/upload/iblock/30e/w4bf2u2nmu8gg0p47y2g7ooundig09er/171876x1.jpg,,,,,,,
171875,Apple MacBook Air A2941 с дисплеем Retina Liquid,799 990 ₸,794 990 ₸,Mac OS Ventura,Apple M2,10 Core GPU,8,HDD нет,256 ГБ SSD,15.3,2880 x 1864,1.5,//static.shop.kz/upload/iblock/2d4/t07dx6wi59ntuj4ia22cwc16echy373g/171875x1.jpg,,,,,,,
171684,ASUS Vivobook 17X K3704VA,359 990 ₸,349 990 ₸,Windows 11 Home (x64),Intel Core i5,Intel Iris Xe Graphics,8,HDD нет,512 ГБ SSD,17.3,1920 x 1080 Full HD,2.1,//static.shop.kz/upload/iblock/630/oq6gqbray42zi9enlyks83lqelqvdqd8/171684x1.jpg,,13500H,2.6,8 ГБ (распаяно на плате),,Нет,
171686,"ASUS Vivobook S 16 Flip TP3604VA, OLED",,,Windows 11 Home (x64),Intel Core i5,Intel Iris Xe Graphics,16,HDD нет,512 ГБ SSD,16,3200 x 2000,1.9,//static.shop.kz/upload/iblock/614/0q0vocmfl4wca4dvf4zts905pb7zqepm/171686xo1.jpg,,13500H,2.6,8 ГБ + 8 ГБ (распаяно на плате),,Да,
171694,ASUS VivoBook 16 X1605ZA,,,Windows 11 Home (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,16,1920 x 1200 WUXGA,1.88,//static.shop.kz/upload/iblock/8fb/qi1nw22q6s8f9317cl9fmjw40wr12z8y/171694x1.jpg,,1215U,1.2,8 ГБ (распаяно на плате),,Нет,
171682,ASUS Vivobook 16X K3605VC,499 990 ₸,489 990 ₸,Отсутствует,Intel Core i5,Intel Iris Xe Graphics,16,HDD нет,512 ГБ SSD,16,1920 x 1200 WUXGA,1.8,//static.shop.kz/upload/iblock/2d3/udau3l3gqkga7760a6paiqp4lzd4duql/171682x1.jpg,Не забудьте купитьоперационную систему,13500H,2.6,8 ГБ + 8 ГБ (распаяно на плате),GeForce RTX 3050,Да,
171680,ASUS Vivobook Go 14 E1404FA,214 990 ₸,199 990 ₸,Отсутствует,AMD Ryzen 3,AMD Radeon 610M,8,HDD нет,256 ГБ SSD,14,1920 x 1080 Full HD,1.4,//static.shop.kz/upload/iblock/9dd/ew9etwf30a29x0f632jyxfl8y53l6o78/171680x1.jpg,Не забудьте купитьоперационную систему,7320U,2.4,8 ГБ (распаяно на плате),,Нет,
171681,ASUS Vivobook Go 15 E1504FA,249 990 ₸,239 990 ₸,Windows 11 Home (x64),AMD Ryzen 3,AMD Radeon 610M,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.6,//static.shop.kz/upload/iblock/bca/valjz9xg3tvvnzktg1ee0q1krtltlagr/171681x1.jpg,,7320U,2.4,8 ГБ (распаяно на плате),,Нет,
171698,ASUS TUF Gaming F15 FX507ZV4,685 990 ₸,659 990 ₸,Отсутствует,Intel Core i7,Intel Iris Xe Graphics,16,HDD нет,1 ТБ SSD,15.6,1920 x 1080 Full HD,2.2,//static.shop.kz/upload/iblock/58e/sp5ttd4ff9qlb5mljv0sx7oms7c24pum/171698x1.JPG,Не забудьте купитьоперационную систему,12700H,2.3,2 х 8 ГБ,GeForce RTX 4060,Да,
171685,"ASUS Vivobook S 15 K5504VA, OLED",459 990 ₸,429 990 ₸,Windows 11 Home (x64),Intel Core i5,Intel Iris Xe Graphics,16,HDD нет,512 ГБ SSD,15.6,2880 x 1620,1.7,//static.shop.kz/upload/iblock/5dc/48mewfpxfpctczzkvvpqtocduwhwljnb/171685xo1.jpg,,13500H,2.6,16 ГБ (распаяно на плате),,Да,
171688,ASUS Vivobook 15 X1504VA,249 990 ₸,239 900 ₸,Отсутствует,Intel Core i3,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/843/e5j0jbd1rtk02grmd63d733c5ss738z0/171692x1.JPG,Не забудьте купитьоперационную систему,1315U,1.2,8 ГБ (распаяно на плате),,Нет,
171692,ASUS Vivobook 15 X1504ZA,,,Windows 11 Home (x64),Intel Core i3,Intel UHD Graphics,8,HDD нет,256 ГБ SSD,15.6,1920 x 1080 Full HD,1.7,//static.shop.kz/upload/iblock/479/5zrbd91usfee6g7r3i2w9zmxjnovesxs/171692x1.JPG,,1215U,1.2,8 ГБ (распаяно на плате),,Нет,
171700,ASUS TUF Gaming F17 FX707ZU4,,,Отсутствует,Intel Core i7,Intel Iris Xe Graphics,16,HDD нет,512 ГБ SSD,17.3,1920 x 1080 Full HD,2.6,//static.shop.kz/upload/iblock/280/9rguowgwbuop775ydfk0vgfdd6rvjd13/171700x1.jpg,Не забудьте купитьоперационную систему,12700H,2.3,2 х 8 ГБ,GeForce RTX 4050,Да,
171701,ASUS TUF Gaming F17 FX707ZV4,,,Отсутствует,Intel Core i7,Intel Iris Xe Graphics,16,HDD нет,1 ТБ SSD,17.3,1920 x 1080 Full HD,2.6,//static.shop.kz/upload/iblock/35d/jfsxnpzgg9ow8ejogerrgpjfmyt93cdk/171701kh2.jpg,Не забудьте купитьоперационную систему,12700H,2.3,2 х 8 ГБ,GeForce RTX 4060,Да,
171699,ASUS TUF Gaming F17 FX707ZV4,,,Отсутствует,Intel Core i7,Intel Iris Xe Graphics,16,HDD нет,1 ТБ SSD,17.3,2560 x 1440 QHD,2.6,//static.shop.kz/upload/iblock/da1/85j07l2t57mp34rbdzw4qnwwmpz19ltl/171699kh2.jpg,Не забудьте купитьоперационную систему,12700H,2.3,2 х 8 ГБ,GeForce RTX 4060,Да,
171304,"ASUS Vivobook Pro 16X K6604JV, OLED",979 990 ₸,949 990 ₸,Windows 11 Home (x64),Intel Core i7,Intel UHD Graphics,16,HDD нет,1 ТБ SSD,16,3200 x 2000,1.9,//static.shop.kz/upload/iblock/2d9/bd632px40csyrha9evjjvikbv7glax39/171304xo1.jpg,,13700HX,2.1,1 х 16 ГБ,GeForce RTX 4060,Да,
171697,ASUS ROG Strix G18 G814JV,,,Windows 11 Home (x64),Intel Core i7,Intel UHD Graphics,16,HDD нет,1 ТБ SSD,18,1920 x 1200 WUXGA,3,//static.shop.kz/upload/iblock/f02/xd9v2eq4pxv0kgxcmkj2s3rwu39qktz3/171697x1.jpg,,13650HX,2.6,2 х 8 ГБ,GeForce RTX 4060,Да,
171679,ASUS ROG Strix G18 G814JV,,,Отсутствует,Intel Core i7,Intel UHD Graphics,16,HDD нет,1 ТБ SSD,18,1920 x 1200 WUXGA,3,//static.shop.kz/upload/iblock/12d/71086200l56kz8qwzq5p4ql2cwbqp0nd/171679x1.jpg,Не забудьте купитьоперационную систему,13650HX,2.6,2 х 8 ГБ,GeForce RTX 4060,Да,
171306,ASUS ROG Zephyrus Duo 16 GX650PI,,,Windows 11 Home (x64),AMD Ryzen 9,AMD Radeon 610M,32,HDD нет,2 ТБ SSD,16,2560 x 1600 WQXGA,2.6,//static.shop.kz/upload/iblock/1f2/h0irfz4jcy0bnr01zmztnhp2lkvff1yu/171306x1.jpg,,7945HX,2.5,2 х 16 ГБ,GeForce RTX 4070,Да,
171575,ASUS ROG Zephyrus Duo 16 GX650PY,2 199 990 ₸,2 149 990 ₸,Windows 11 Home (x64),AMD Ryzen 9,AMD Radeon 610M,32,HDD нет,2 ТБ SSD,16,2560 x 1600 WQXGA,2.6,//static.shop.kz/upload/iblock/0d1/mpil63zl0yv0a9ckexl5i0d80ubs169k/171575x1.jpg,,7945HX,2.5,2 х 16 ГБ,GeForce RTX 4090,Да,
171578,ASUS ROG Strix SCAR 17 G733PY,,,Windows 11 Home (x64),AMD Ryzen 9,AMD Radeon 610M,32,HDD нет,1 ТБ SSD,17.3,2560 x 1440 QHD,3,//static.shop.kz/upload/iblock/dec/nkhewn2gyx6te6i2nax1hxw05k4ikeew/171578x1.jpg,,7945HX,2.5,2 х 16 ГБ,GeForce RTX 4090,Да,
171572,ASUS ROG Flow X16 GV601VV,,,Windows 11 Home (x64),Intel Core i9,Intel Iris Xe Graphics,16,HDD нет,1 ТБ SSD,16,2560 x 1600 WQXGA,2,//static.shop.kz/upload/iblock/22d/0xcxukjxsg2viqnbf3edbz8k8ym1m3q5/171572x1.jpg,,13900H,2.6,,GeForce RTX 4060,Да,
171573,ASUS ROG Zephyrus M16 GU604VI,,,Windows 11 Home (x64),Intel Core i9,Intel Iris Xe Graphics,32,HDD нет,1 ТБ SSD,16,2560 x 1600 WQXGA,2.3,//static.shop.kz/upload/iblock/c4c/olsi7qovu7t93syima9i3jonnlk43eb2/171573x1.jpg,,13900H,2.6,2 х 16 ГБ,GeForce RTX 4070,Да,
171305,ASUS ROG Strix SCAR 18 G834JZ,,,Отсутствует,Intel Core i9,Intel UHD Graphics,32,HDD нет,1 ТБ SSD,18,2560 x 1600 WQXGA,3.1,//static.shop.kz/upload/iblock/c65/1m2hpz2bsbikvosc7s313t7inquh7bf8/171305x1.jpg,Не забудьте купитьоперационную систему,13980HX,2.2,2 х 16 ГБ,GeForce RTX 4080,Да,
171577,ASUS ROG Strix SCAR 18 G834JY,1 999 990 ₸,1 899 990 ₸,Windows 11 Home (x64),Intel Core i9,Intel UHD Graphics,32,HDD нет,2 ТБ (2 x 1 ТБ) SSD,18,2560 x 1600 WQXGA,3.1,//static.shop.kz/upload/iblock/2a1/6pub4x0htz0oq62tstpo5xb10061nl6g/171577x1.jpg,,13980HX,2.2,2 х 16 ГБ,GeForce RTX 4090,Да,
171576,ASUS ROG Strix SCAR 18 G834JY,,,Отсутствует,Intel Core i9,Intel UHD Graphics,32,HDD нет,2 ТБ (2 x 1 ТБ) SSD,18,2560 x 1600 WQXGA,3.1,//static.shop.kz/upload/iblock/b25/ysefs2e6vexlu9ih0s18b4vsm1o7ixms/171576x1.jpg,Не забудьте купитьоперационную систему,13980HX,2.2,2 х 16 ГБ,GeForce RTX 4090,Да,
171696,ASUS ROG Strix G16 G614JV,,,Windows 11 Home (x64),Intel Core i7,Intel UHD Graphics,16,HDD нет,1 ТБ SSD,16,2560 x 1600 WQXGA,2.5,//static.shop.kz/upload/iblock/137/uytfwihxhuk46f1wpp77727obc5n3i2t/171696x1.jpg,,13650HX,2.6,2 х 8 ГБ,GeForce RTX 4060,Да,
171695,ASUS ROG Strix G16 G614JU,739 990 ₸,699 990 ₸,Отсутствует,Intel Core i5,Intel UHD Graphics,16,HDD нет,512 ГБ SSD,16,1920 x 1200 WUXGA,2.5,//static.shop.kz/upload/iblock/e42/6vy57z23w3xzwf6ucvi0xz23ixe2w4nd/171695x1.jpg,Не забудьте купитьоперационную систему,13450HX,2.4,2 х 8 ГБ,GeForce RTX 4050,Да,
171574,ASUS ROG Strix G16 G614JZ,1 299 990 ₸,1 249 990 ₸,Отсутствует,Intel Core i7,Intel UHD Graphics,16,HDD нет,1 ТБ SSD,16,2560 x 1600 WQXGA,2.5,//static.shop.kz/upload/iblock/8c7/w7hm1c08i442td2r1sfdfy7ej4ra7m6a/171574x1.jpg,Не забудьте купитьоперационную систему,13650HX,2.6,,GeForce RTX 4080,Да,
171521,Acer Predator Helios 300 PH315-55,699 990 ₸,669 990 ₸,Отсутствует,Intel Core i7,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.5,//static.shop.kz/upload/iblock/4a8/xpwtcbk7bbf0832zj3yjg8t9d8jm06p8/171521o3.jpg,Не забудьте купитьоперационную систему,12700H,3.3,2 х 8 ГБ,GeForce RTX 3060,,
171522,Acer Predator Helios 300 PH315-55,859 990 ₸,799 990 ₸,Отсутствует,Intel Core i5,Intel UHD Graphics,8,HDD нет,512 ГБ SSD,15.6,1920 x 1080 Full HD,2.5,//static.shop.kz/upload/iblock/6ef/pjpqfwu5lcvd8idpoh81bd968awhjlks/171522o10.jpg,Не забудьте купитьоперационную систему,12500H,3.3,2 х 8 ГБ,GeForce RTX 3070,,
